job_id,posting_date,application_deadline,days_to_deadline,verified_post,screening_process,application_method,view_count,fraudulent
12864,2024-03-24,2024-03-27,3,True,None,Unspecified,274,0
12865,2024-03-25,2024-03-30,5,False,Unclear,Third-party,99,0
12866,2024-03-26,2024-03-30,4,True,None,Unspecified,298,0
12867,2024-03-27,2024-04-03,7,False,Unclear,Unspecified,195,0
12868,2024-03-28,2024-04-02,5,True,Unclear,Third-party,232,0
12869,2024-03-29,2024-04-04,6,False,None,Unspecified,82,0
12870,2024-03-30,2024-04-08,9,False,Unclear,Unspecified,242,0
12871,2024-01-01,2024-01-10,9,False,None,Email,65,0
12872,2024-01-02,2024-01-10,8,True,Unclear,Third-party,83,0
12873,2024-01-03,2024-01-08,5,False,Unclear,Unspecified,17,0
12874,2024-01-04,2024-01-14,10,True,Unclear,Unspecified,40,0
12875,2024-01-05,2024-01-11,6,False,Unclear,Unspecified,99,0
12876,2024-01-06,2024-01-11,5,False,None,Unspecified,149,0
12877,2024-01-07,2024-01-15,8,True,Unclear,Email,122,0
12878,2024-01-08,2024-01-16,8,False,None,Email,136,0
12879,2024-01-09,2024-01-12,3,True,None,Email,50,0
12880,2024-01-10,2024-01-20,10,True,None,Email,38,0
12881,2024-01-11,2024-01-14,3,False,Unclear,Third-party,182,0
12882,2024-01-12,2024-01-16,4,True,Unclear,Email,140,0
12883,2024-01-13,2024-01-18,5,True,None,Third-party,77,0
12884,2024-01-14,2024-01-21,7,True,Unclear,Unspecified,295,0
12885,2024-01-15,2024-01-21,6,False,None,Email,298,0
12886,2024-01-16,2024-01-22,6,False,Unclear,Unspecified,180,0
12887,2024-01-17,2024-01-21,4,False,Unclear,Email,210,0
12888,2024-01-18,2024-01-23,5,True,None,Third-party,270,0
12889,2024-01-19,2024-01-28,9,False,None,Unspecified,163,0
12890,2024-01-20,2024-01-24,4,False,None,Unspecified,263,0
12891,2024-01-21,2024-01-26,5,True,Unclear,Third-party,89,0
12892,2024-01-22,2024-01-29,7,False,None,Unspecified,202,0
12893,2024-01-23,2024-01-28,5,False,None,Unspecified,26,0
12894,2024-01-24,2024-01-31,7,False,None,Third-party,22,0
12895,2024-01-25,2024-02-01,7,False,None,Email,144,0
12896,2024-01-26,2024-02-05,10,False,None,Unspecified,233,0
12897,2024-01-27,2024-02-04,8,False,Unclear,Unspecified,263,0
12898,2024-01-28,2024-02-07,10,False,Unclear,Third-party,296,0
12899,2024-01-29,2024-02-06,8,False,None,Email,116,0
12900,2024-01-30,2024-02-08,9,True,None,Unspecified,205,0
12901,2024-01-31,2024-02-08,8,True,Unclear,Email,196,0
12902,2024-02-01,2024-02-07,6,True,Unclear,Unspecified,82,0
12903,2024-02-02,2024-02-05,3,False,Unclear,Email,117,0
12904,2024-02-03,2024-02-10,7,False,None,Third-party,155,0
12905,2024-02-04,2024-02-13,9,False,None,Email,177,0
12906,2024-02-05,2024-02-15,10,False,Unclear,Email,224,0
12907,2024-02-06,2024-02-11,5,False,None,Unspecified,136,0
12908,2024-02-07,2024-02-16,9,True,Unclear,Unspecified,79,0
12909,2024-02-08,2024-02-12,4,False,Unclear,Third-party,200,0
12910,2024-02-09,2024-02-14,5,False,Unclear,Email,66,0
12911,2024-02-10,2024-02-19,9,False,None,Email,40,0
12912,2024-02-11,2024-02-16,5,False,None,Email,239,0
12913,2024-02-12,2024-02-16,4,False,Unclear,Third-party,243,0
12914,2024-02-13,2024-02-19,6,False,None,Third-party,217,0
12915,2024-02-14,2024-02-18,4,True,None,Unspecified,194,0
12916,2024-02-15,2024-02-19,4,False,Unclear,Third-party,93,0
12917,2024-02-16,2024-02-21,5,False,None,Email,159,0
12918,2024-02-17,2024-02-21,4,True,None,Third-party,150,0
12919,2024-02-18,2024-02-22,4,False,Unclear,Email,300,0
12920,2024-02-19,2024-02-27,8,True,None,Third-party,152,0
12921,2024-02-20,2024-02-24,4,False,Unclear,Third-party,241,0
12922,2024-02-21,2024-02-29,8,False,None,Email,256,0
12923,2024-02-22,2024-02-27,5,False,Unclear,Third-party,212,0
12924,2024-02-23,2024-03-01,7,True,None,Unspecified,111,0
12925,2024-02-24,2024-02-27,3,False,Unclear,Third-party,165,0
12926,2024-02-25,2024-03-03,7,True,None,Email,53,0
12927,2024-02-26,2024-03-03,6,False,Unclear,Email,60,0
12928,2024-02-27,2024-03-08,10,True,None,Unspecified,181,0
12929,2024-02-28,2024-03-03,4,True,None,Third-party,271,0
12930,2024-02-29,2024-03-09,9,False,None,Email,203,0
12931,2024-03-01,2024-03-10,9,False,Unclear,Unspecified,143,0
12932,2024-03-02,2024-03-10,8,False,None,Third-party,99,0
12933,2024-03-03,2024-03-10,7,False,Unclear,Third-party,215,0
12934,2024-03-04,2024-03-12,8,True,Unclear,Email,35,0
12935,2024-03-05,2024-03-08,3,False,None,Third-party,162,0
12936,2024-03-06,2024-03-09,3,False,Unclear,Email,61,0
12937,2024-03-07,2024-03-13,6,False,None,Third-party,170,0
12938,2024-03-08,2024-03-11,3,True,None,Third-party,107,0
12939,2024-03-09,2024-03-17,8,False,None,Third-party,227,0
12940,2024-03-10,2024-03-15,5,True,Unclear,Email,198,0
12941,2024-03-11,2024-03-19,8,True,None,Third-party,202,0
12942,2024-03-12,2024-03-15,3,False,Unclear,Email,246,0
12943,2024-03-13,2024-03-23,10,False,None,Third-party,211,0
12944,2024-03-14,2024-03-18,4,False,Unclear,Third-party,278,0
12945,2024-03-15,2024-03-20,5,False,None,Third-party,176,0
12946,2024-03-16,2024-03-25,9,False,Unclear,Unspecified,103,0
12947,2024-03-17,2024-03-20,3,False,Unclear,Unspecified,202,0
12948,2024-03-18,2024-03-21,3,False,Unclear,Third-party,184,0
12949,2024-03-19,2024-03-24,5,False,None,Unspecified,24,0
12950,2024-03-20,2024-03-29,9,False,None,Email,263,0
12951,2024-03-21,2024-03-24,3,False,Unclear,Email,273,0
12952,2024-03-22,2024-03-31,9,False,None,Unspecified,46,0
12953,2024-03-23,2024-03-28,5,False,Unclear,Third-party,259,0
12954,2024-03-24,2024-03-31,7,True,Unclear,Third-party,113,0
12955,2024-03-25,2024-04-02,8,False,Unclear,Email,222,0
12956,2024-03-26,2024-03-31,5,False,Unclear,Third-party,100,0
12957,2024-03-27,2024-04-06,10,True,None,Email,45,0
12958,2024-03-28,2024-04-06,9,True,Unclear,Unspecified,60,0
12959,2024-03-29,2024-04-02,4,False,Unclear,Unspecified,57,0
12960,2024-03-30,2024-04-03,4,True,None,Third-party,288,0
12961,2024-01-01,2024-01-09,8,False,None,Email,93,0
12962,2024-01-02,2024-01-07,5,True,None,Third-party,66,0
12963,2024-01-03,2024-01-08,5,True,Unclear,Third-party,70,0
12964,2024-01-04,2024-01-13,9,False,None,Unspecified,53,0
12965,2024-01-05,2024-01-10,5,False,None,Third-party,162,0
12966,2024-01-06,2024-01-10,4,False,Unclear,Email,14,0
12967,2024-01-07,2024-01-11,4,True,None,Email,148,0
12968,2024-01-08,2024-01-17,9,False,None,Email,205,0
12969,2024-01-09,2024-01-19,10,False,Unclear,Third-party,67,0
12970,2024-01-10,2024-01-16,6,False,Unclear,Unspecified,276,0
12971,2024-01-11,2024-01-18,7,True,Unclear,Email,208,0
12972,2024-01-12,2024-01-16,4,False,Unclear,Third-party,185,0
12973,2024-01-13,2024-01-16,3,True,None,Unspecified,226,0
12974,2024-01-14,2024-01-18,4,True,None,Unspecified,101,0
12975,2024-01-15,2024-01-20,5,False,Unclear,Unspecified,255,0
12976,2024-01-16,2024-01-23,7,False,None,Unspecified,158,0
12977,2024-01-17,2024-01-23,6,False,Unclear,Email,83,0
12978,2024-01-18,2024-01-26,8,False,None,Unspecified,275,0
12979,2024-01-19,2024-01-25,6,False,None,Email,240,0
12980,2024-01-20,2024-01-28,8,False,Unclear,Email,31,0
12981,2024-01-21,2024-01-26,5,True,None,Unspecified,276,0
12982,2024-01-22,2024-01-26,4,True,Unclear,Email,59,0
12983,2024-01-23,2024-01-31,8,True,None,Email,37,0
12984,2024-01-24,2024-02-01,8,False,None,Email,75,0
12985,2024-01-25,2024-02-01,7,False,Unclear,Unspecified,252,0
12986,2024-01-26,2024-02-02,7,False,None,Unspecified,196,0
12987,2024-01-27,2024-02-01,5,False,Unclear,Email,260,0
12988,2024-01-28,2024-02-05,8,False,None,Third-party,57,0
12989,2024-01-29,2024-02-01,3,True,None,Email,240,0
12990,2024-01-30,2024-02-04,5,False,Unclear,Third-party,174,0
12991,2024-01-31,2024-02-07,7,False,Unclear,Third-party,55,0
12992,2024-02-01,2024-02-05,4,False,None,Third-party,242,0
12993,2024-02-02,2024-02-06,4,True,Unclear,Email,222,0
12994,2024-02-03,2024-02-07,4,True,Unclear,Email,198,0
12995,2024-02-04,2024-02-12,8,False,Unclear,Email,23,0
12996,2024-02-05,2024-02-11,6,False,None,Unspecified,55,0
12997,2024-02-06,2024-02-12,6,False,Unclear,Email,116,0
12998,2024-02-07,2024-02-15,8,False,Unclear,Unspecified,150,0
12999,2024-02-08,2024-02-15,7,False,Unclear,Third-party,247,0
13000,2024-02-09,2024-02-17,8,False,Unclear,Unspecified,47,0
13001,2024-02-10,2024-02-15,5,False,None,Unspecified,17,0
13002,2024-02-11,2024-02-19,8,False,None,Unspecified,73,0
13003,2024-02-12,2024-02-17,5,False,Unclear,Email,86,0
13004,2024-02-13,2024-02-21,8,False,Unclear,Email,210,0
13005,2024-02-14,2024-02-17,3,False,None,Email,82,0
13006,2024-02-15,2024-02-24,9,False,Unclear,Third-party,246,0
13007,2024-02-16,2024-02-24,8,False,None,Unspecified,19,0
13008,2024-02-17,2024-02-26,9,False,None,Email,176,0
13009,2024-02-18,2024-02-27,9,False,Unclear,Third-party,279,0
13010,2024-02-19,2024-02-26,7,False,None,Email,214,0
13011,2024-02-20,2024-02-24,4,False,None,Email,124,0
13012,2024-02-21,2024-03-01,9,False,Unclear,Unspecified,52,0
13013,2024-02-22,2024-03-03,10,True,Unclear,Third-party,167,0
13014,2024-02-23,2024-02-29,6,False,None,Third-party,231,0
13015,2024-02-24,2024-03-02,7,True,None,Third-party,196,0
13016,2024-02-25,2024-03-04,8,False,None,Third-party,292,0
13017,2024-02-26,2024-03-05,8,False,None,Unspecified,193,0
13018,2024-02-27,2024-03-01,3,False,Unclear,Third-party,148,0
13019,2024-02-28,2024-03-06,7,False,None,Email,183,0
13020,2024-02-29,2024-03-06,6,True,Unclear,Email,195,0
13021,2024-03-01,2024-03-11,10,True,None,Unspecified,177,0
13022,2024-03-02,2024-03-12,10,True,Unclear,Unspecified,264,0
13023,2024-03-03,2024-03-12,9,True,None,Email,63,0
13024,2024-03-04,2024-03-09,5,False,None,Unspecified,137,0
13025,2024-03-05,2024-03-08,3,False,None,Unspecified,262,0
13026,2024-03-06,2024-03-12,6,True,None,Unspecified,64,0
13027,2024-03-07,2024-03-14,7,False,Unclear,Third-party,259,0
13028,2024-03-08,2024-03-18,10,True,Unclear,Unspecified,234,0
13029,2024-03-09,2024-03-13,4,False,None,Unspecified,100,0
13030,2024-03-10,2024-03-17,7,True,None,Unspecified,264,0
13031,2024-03-11,2024-03-20,9,False,None,Third-party,236,0
13032,2024-03-12,2024-03-19,7,True,None,Third-party,177,0
13033,2024-03-13,2024-03-23,10,False,None,Third-party,130,0
13034,2024-03-14,2024-03-18,4,False,None,Third-party,28,0
13035,2024-03-15,2024-03-23,8,True,None,Email,246,0
13036,2024-03-16,2024-03-20,4,False,Unclear,Third-party,213,0
13037,2024-03-17,2024-03-25,8,False,Unclear,Third-party,24,0
13038,2024-03-18,2024-03-24,6,False,Unclear,Third-party,152,0
13039,2024-03-19,2024-03-23,4,True,Unclear,Unspecified,250,0
13040,2024-03-20,2024-03-24,4,True,Unclear,Email,161,0
13041,2024-03-21,2024-03-30,9,False,Unclear,Third-party,193,0
13042,2024-03-22,2024-03-25,3,False,Unclear,Unspecified,188,0
13043,2024-03-23,2024-03-28,5,False,Unclear,Third-party,39,0
13044,2024-03-24,2024-03-31,7,False,Unclear,Unspecified,266,0
13045,2024-03-25,2024-04-02,8,True,None,Unspecified,183,0
13046,2024-03-26,2024-04-03,8,True,Unclear,Unspecified,263,0
13047,2024-03-27,2024-04-02,6,True,None,Unspecified,296,0
13048,2024-03-28,2024-04-03,6,False,Unclear,Email,280,0
13049,2024-03-29,2024-04-08,10,True,None,Email,151,0
13050,2024-03-30,2024-04-02,3,False,Unclear,Third-party,39,0
13051,2024-01-01,2024-01-05,4,False,None,Unspecified,75,0
13052,2024-01-02,2024-01-05,3,True,None,Unspecified,163,0
13053,2024-01-03,2024-01-08,5,False,None,Email,262,0
13054,2024-01-04,2024-01-13,9,False,Unclear,Email,171,0
13055,2024-01-05,2024-01-14,9,True,None,Unspecified,30,0
13056,2024-01-06,2024-01-10,4,False,Unclear,Third-party,130,0
13057,2024-01-07,2024-01-10,3,True,Unclear,Unspecified,255,0
13058,2024-01-08,2024-01-15,7,True,None,Unspecified,210,0
13059,2024-01-09,2024-01-16,7,True,Unclear,Unspecified,252,0
13060,2024-01-10,2024-01-20,10,False,None,Third-party,88,0
13061,2024-01-11,2024-01-18,7,False,Unclear,Unspecified,129,0
13062,2024-01-12,2024-01-20,8,False,Unclear,Email,245,0
13063,2024-01-13,2024-01-17,4,True,Unclear,Unspecified,257,0
13064,2024-01-14,2024-01-23,9,False,Unclear,Third-party,227,0
13065,2024-01-15,2024-01-21,6,False,None,Third-party,109,0
13066,2024-01-16,2024-01-25,9,False,None,Third-party,187,0
13067,2024-01-17,2024-01-24,7,False,Unclear,Third-party,164,0
13068,2024-01-18,2024-01-27,9,False,None,Unspecified,46,0
13069,2024-01-19,2024-01-26,7,True,None,Email,149,0
13070,2024-01-20,2024-01-24,4,False,None,Email,16,0
13071,2024-01-21,2024-01-25,4,False,Unclear,Third-party,73,0
13072,2024-01-22,2024-01-31,9,False,None,Unspecified,135,0
13073,2024-01-23,2024-02-02,10,False,Unclear,Third-party,198,0
13074,2024-01-24,2024-01-28,4,True,None,Email,179,0
13075,2024-01-25,2024-02-02,8,False,Unclear,Unspecified,63,0
13076,2024-01-26,2024-02-05,10,False,Unclear,Unspecified,80,0
13077,2024-01-27,2024-02-01,5,True,None,Third-party,63,0
13078,2024-01-28,2024-02-02,5,False,None,Email,111,0
13079,2024-01-29,2024-02-07,9,True,None,Email,285,0
13080,2024-01-30,2024-02-05,6,False,None,Third-party,116,0
13081,2024-01-31,2024-02-03,3,False,Unclear,Third-party,37,0
13082,2024-02-01,2024-02-11,10,True,None,Unspecified,101,0
13083,2024-02-02,2024-02-06,4,False,Unclear,Third-party,189,0
13084,2024-02-03,2024-02-08,5,False,Unclear,Unspecified,111,0
13085,2024-02-04,2024-02-08,4,True,Unclear,Email,187,0
13086,2024-02-05,2024-02-15,10,False,Unclear,Unspecified,257,0
13087,2024-02-06,2024-02-10,4,True,None,Unspecified,100,0
13088,2024-02-07,2024-02-10,3,False,Unclear,Email,141,0
13089,2024-02-08,2024-02-11,3,False,Unclear,Third-party,226,0
13090,2024-02-09,2024-02-12,3,False,None,Email,156,0
13091,2024-02-10,2024-02-14,4,False,None,Unspecified,229,0
13092,2024-02-11,2024-02-18,7,False,Unclear,Unspecified,62,0
13093,2024-02-12,2024-02-19,7,False,None,Email,255,0
13094,2024-02-13,2024-02-23,10,False,Unclear,Third-party,192,0
13095,2024-02-14,2024-02-19,5,True,None,Unspecified,223,0
13096,2024-02-15,2024-02-24,9,False,Unclear,Third-party,24,0
13097,2024-02-16,2024-02-20,4,False,Unclear,Unspecified,205,0
13098,2024-02-17,2024-02-23,6,True,Unclear,Email,222,0
13099,2024-02-18,2024-02-21,3,True,Unclear,Email,277,0
13100,2024-02-19,2024-02-23,4,False,None,Email,83,0
13101,2024-02-20,2024-02-26,6,False,Unclear,Unspecified,254,0
13102,2024-02-21,2024-02-26,5,False,Unclear,Third-party,145,0
13103,2024-02-22,2024-03-16,23,True,Technical Test,LinkedIn,2675,1
13104,2024-02-23,2024-02-26,3,False,Unclear,Email,247,0
13105,2024-02-24,2024-03-03,8,True,Unclear,Unspecified,119,0
13106,2024-02-25,2024-02-29,4,False,None,Unspecified,40,0
13107,2024-02-26,2024-03-06,9,False,None,Email,84,0
13108,2024-02-27,2024-03-02,4,False,Unclear,Email,92,0
13109,2024-02-28,2024-03-03,4,True,Unclear,Unspecified,200,0
13110,2024-02-29,2024-03-04,4,False,Unclear,Third-party,160,0
13111,2024-03-01,2024-03-09,8,True,Unclear,Third-party,112,0
13112,2024-03-02,2024-03-11,9,False,Unclear,Email,27,0
13113,2024-03-03,2024-03-09,6,False,None,Email,269,0
13114,2024-03-04,2024-03-10,6,False,Unclear,Third-party,118,0
13115,2024-03-05,2024-03-14,9,True,None,Third-party,109,0
13116,2024-03-06,2024-03-14,8,False,Unclear,Unspecified,98,0
13117,2024-03-07,2024-03-11,4,False,None,Unspecified,213,0
13118,2024-03-08,2024-03-17,9,False,Unclear,Third-party,30,0
13119,2024-03-09,2024-03-19,10,False,Unclear,Email,196,0
13120,2024-03-10,2024-03-17,7,True,None,Email,128,0
13121,2024-03-11,2024-03-14,3,False,Unclear,Email,214,0
13122,2024-03-12,2024-03-22,10,True,None,Unspecified,49,0
13123,2024-03-13,2024-03-16,3,False,None,Email,121,0
13124,2024-03-14,2024-03-22,8,False,None,Email,190,0
13125,2024-03-15,2024-03-19,4,False,Unclear,Email,142,0
13126,2024-03-16,2024-03-19,3,False,Unclear,Third-party,144,0
13127,2024-03-17,2024-03-25,8,False,None,Third-party,254,0
13128,2024-03-18,2024-03-25,7,False,None,Unspecified,162,0
13129,2024-03-19,2024-03-24,5,True,Unclear,Email,288,0
13130,2024-03-20,2024-03-24,4,False,None,Email,180,0
13131,2024-03-21,2024-03-27,6,False,None,Unspecified,287,0
13132,2024-03-22,2024-03-27,5,False,Unclear,Unspecified,39,0
13133,2024-03-23,2024-03-30,7,False,None,Email,201,0
13134,2024-03-24,2024-04-01,8,False,None,Third-party,80,0
13135,2024-03-25,2024-03-29,4,False,None,Email,11,0
13136,2024-03-26,2024-04-02,7,False,None,Email,38,0
13137,2024-03-27,2024-04-04,8,True,Unclear,Third-party,55,0
13138,2024-03-28,2024-04-03,6,False,None,Email,6,0
13139,2024-03-29,2024-05-13,45,True,Interview,Company Website,4506,1
13140,2024-03-30,2024-04-05,6,False,None,Unspecified,154,0
13141,2024-01-01,2024-01-06,5,False,Unclear,Email,204,0
13142,2024-01-02,2024-01-07,5,False,None,Third-party,140,0
13143,2024-01-03,2024-01-11,8,False,Unclear,Unspecified,147,0
13144,2024-01-04,2024-01-12,8,False,None,Unspecified,21,0
13145,2024-01-05,2024-01-11,6,False,None,Email,5,0
13146,2024-01-06,2024-01-16,10,False,Unclear,Unspecified,101,0
13147,2024-01-07,2024-01-17,10,False,None,Third-party,180,0
13148,2024-01-08,2024-01-14,6,False,Unclear,Unspecified,114,0
13149,2024-01-09,2024-01-18,9,False,Unclear,Email,162,0
13150,2024-01-10,2024-01-19,9,True,Unclear,Third-party,277,0
13151,2024-01-11,2024-01-19,8,True,None,Third-party,175,0
13152,2024-01-12,2024-01-16,4,False,Unclear,Unspecified,154,0
13153,2024-01-13,2024-01-20,7,True,Unclear,Email,294,0
13154,2024-01-14,2024-01-21,7,False,None,Email,93,0
13155,2024-01-15,2024-01-24,9,False,None,Third-party,168,0
13156,2024-01-16,2024-01-26,10,False,Unclear,Third-party,115,0
13157,2024-01-17,2024-01-22,5,True,None,Third-party,180,0
13158,2024-01-18,2024-01-27,9,True,Unclear,Unspecified,151,0
13159,2024-01-19,2024-01-23,4,False,Unclear,Third-party,74,0
13160,2024-01-20,2024-01-26,6,False,None,Third-party,107,0
13161,2024-01-21,2024-01-31,10,False,None,Third-party,266,0
13162,2024-01-22,2024-02-01,10,False,None,Unspecified,21,0
13163,2024-01-23,2024-01-26,3,False,None,Email,14,0
13164,2024-01-24,2024-02-01,8,True,None,Third-party,90,0
13165,2024-01-25,2024-01-29,4,False,None,Email,260,0
13166,2024-01-26,2024-01-30,4,True,Unclear,Third-party,171,0
13167,2024-01-27,2024-01-30,3,False,None,Third-party,217,0
13168,2024-01-28,2024-02-06,9,False,None,Unspecified,281,0
13169,2024-01-29,2024-02-06,8,False,Unclear,Third-party,113,0
13170,2024-01-30,2024-02-02,3,True,None,Email,81,0
13171,2024-01-31,2024-02-08,8,False,Unclear,Email,127,0
13172,2024-02-01,2024-02-10,9,False,Unclear,Unspecified,125,0
13173,2024-02-02,2024-02-11,9,False,Unclear,Unspecified,171,0
13174,2024-02-03,2024-02-07,4,False,Unclear,Email,160,0
13175,2024-02-04,2024-02-11,7,False,Unclear,Email,233,0
13176,2024-02-05,2024-02-09,4,True,Unclear,Email,140,0
13177,2024-02-06,2024-02-10,4,False,Unclear,Email,156,0
13178,2024-02-07,2024-02-12,5,False,None,Email,262,0
13179,2024-02-08,2024-02-15,7,True,Unclear,Email,88,0
13180,2024-02-09,2024-02-13,4,False,Unclear,Unspecified,125,0
13181,2024-02-10,2024-02-15,5,False,None,Email,16,0
13182,2024-02-11,2024-02-18,7,False,Unclear,Third-party,272,0
13183,2024-02-12,2024-02-15,3,False,None,Email,217,0
13184,2024-02-13,2024-02-16,3,False,None,Third-party,12,0
13185,2024-02-14,2024-02-22,8,False,Unclear,Third-party,167,0
13186,2024-02-15,2024-02-21,6,False,None,Email,65,0
13187,2024-02-16,2024-02-25,9,False,Unclear,Email,6,0
13188,2024-02-17,2024-02-25,8,False,Unclear,Email,279,0
13189,2024-02-18,2024-02-27,9,False,Unclear,Unspecified,165,0
13190,2024-02-19,2024-02-23,4,False,Unclear,Unspecified,70,0
13191,2024-02-20,2024-03-01,10,True,Unclear,Email,81,0
13192,2024-02-21,2024-02-26,5,False,Unclear,Unspecified,76,0
13193,2024-02-22,2024-02-27,5,True,Unclear,Unspecified,12,0
13194,2024-02-23,2024-03-02,8,False,None,Email,183,0
13195,2024-02-24,2024-02-27,3,False,Unclear,Email,125,0
13196,2024-02-25,2024-02-28,3,True,None,Unspecified,199,0
13197,2024-02-26,2024-03-01,4,False,Unclear,Email,89,0
13198,2024-02-27,2024-03-08,10,True,Unclear,Email,147,0
13199,2024-02-28,2024-03-07,8,True,Unclear,Third-party,22,0
13200,2024-02-29,2024-03-10,10,True,None,Third-party,259,0
13201,2024-03-01,2024-03-06,5,False,None,Unspecified,270,0
13202,2024-03-02,2024-03-05,3,False,None,Unspecified,73,0
13203,2024-03-03,2024-03-07,4,False,Unclear,Email,61,0
13204,2024-03-04,2024-03-08,4,True,None,Email,78,0
13205,2024-03-05,2024-03-09,4,True,Unclear,Unspecified,238,0
13206,2024-03-06,2024-03-12,6,True,Unclear,Third-party,238,0
13207,2024-03-07,2024-03-15,8,False,Unclear,Email,32,0
13208,2024-03-08,2024-03-12,4,False,Unclear,Email,192,0
13209,2024-03-09,2024-03-14,5,False,None,Email,287,0
13210,2024-03-10,2024-03-14,4,True,Unclear,Third-party,146,0
13211,2024-03-11,2024-03-15,4,True,Unclear,Email,22,0
13212,2024-03-12,2024-03-18,6,False,None,Email,258,0
13213,2024-03-13,2024-03-21,8,False,Unclear,Email,136,0
13214,2024-03-14,2024-03-17,3,False,None,Email,67,0
13215,2024-03-15,2024-03-20,5,False,None,Third-party,145,0
13216,2024-03-16,2024-03-23,7,False,Unclear,Third-party,78,0
13217,2024-03-17,2024-03-23,6,True,None,Unspecified,223,0
13218,2024-03-18,2024-03-28,10,False,Unclear,Email,227,0
13219,2024-03-19,2024-03-27,8,False,Unclear,Unspecified,63,0
13220,2024-03-20,2024-03-29,9,False,Unclear,Third-party,61,0
13221,2024-03-21,2024-03-28,7,False,None,Unspecified,223,0
13222,2024-03-22,2024-03-31,9,False,None,Unspecified,265,0
13223,2024-03-23,2024-03-28,5,True,None,Third-party,288,0
13224,2024-03-24,2024-03-28,4,False,None,Third-party,178,0
13225,2024-03-25,2024-03-31,6,True,None,Email,152,0
13226,2024-03-26,2024-03-29,3,True,None,Third-party,62,0
13227,2024-03-27,2024-03-30,3,False,None,Email,101,0
13228,2024-03-28,2024-04-06,9,False,None,Unspecified,125,0
13229,2024-03-29,2024-04-01,3,False,Unclear,Third-party,156,0
13230,2024-03-30,2024-04-09,10,False,None,Email,137,0
13231,2024-01-01,2024-01-08,7,False,Unclear,Unspecified,49,0
13232,2024-01-02,2024-01-08,6,False,None,Unspecified,102,0
13233,2024-01-03,2024-01-09,6,False,None,Third-party,39,0
13234,2024-01-04,2024-01-10,6,True,Unclear,Email,160,0
13235,2024-01-05,2024-01-13,8,False,None,Third-party,183,0
13236,2024-01-06,2024-01-11,5,True,None,Email,133,0
13237,2024-01-07,2024-01-14,7,True,None,Unspecified,240,0
13238,2024-01-08,2024-01-18,10,True,None,Third-party,186,0
13239,2024-01-09,2024-01-16,7,False,Unclear,Unspecified,111,0
13240,2024-01-10,2024-01-20,10,False,Unclear,Unspecified,149,0
13241,2024-01-11,2024-01-21,10,True,None,Email,178,0
13242,2024-01-12,2024-01-15,3,True,None,Email,276,0
13243,2024-01-13,2024-01-22,9,True,Unclear,Unspecified,153,0
13244,2024-01-14,2024-01-17,3,False,Unclear,Third-party,241,0
13245,2024-01-15,2024-01-21,6,True,None,Email,26,0
13246,2024-01-16,2024-01-21,5,False,Unclear,Email,125,0
13247,2024-01-17,2024-01-23,6,False,Unclear,Third-party,179,0
13248,2024-01-18,2024-01-22,4,False,None,Third-party,116,0
13249,2024-01-19,2024-01-22,3,False,None,Unspecified,270,0
13250,2024-01-20,2024-01-23,3,False,Unclear,Unspecified,254,0
13251,2024-01-21,2024-01-26,5,False,None,Third-party,260,0
13252,2024-01-22,2024-02-01,10,False,None,Email,234,0
13253,2024-01-23,2024-01-29,6,False,Unclear,Unspecified,38,0
13254,2024-01-24,2024-02-03,10,False,None,Third-party,104,0
13255,2024-01-25,2024-02-03,9,True,None,Email,148,0
13256,2024-01-26,2024-02-05,10,False,Unclear,Email,181,0
13257,2024-01-27,2024-02-02,6,True,None,Email,144,0
13258,2024-01-28,2024-02-04,7,False,None,Third-party,139,0
13259,2024-01-29,2024-02-02,4,True,None,Email,84,0
13260,2024-01-30,2024-02-03,4,True,Unclear,Third-party,171,0
13261,2024-01-31,2024-02-05,5,False,None,Unspecified,49,0
13262,2024-02-01,2024-02-09,8,False,None,Unspecified,198,0
13263,2024-02-02,2024-02-09,7,False,None,Third-party,197,0
13264,2024-02-03,2024-02-11,8,True,Unclear,Third-party,279,0
13265,2024-02-04,2024-02-14,10,True,Unclear,Third-party,85,0
13266,2024-02-05,2024-02-13,8,False,None,Unspecified,139,0
13267,2024-02-06,2024-02-09,3,False,Unclear,Unspecified,9,0
13268,2024-02-07,2024-02-10,3,True,None,Unspecified,54,0
13269,2024-02-08,2024-02-14,6,True,Unclear,Unspecified,235,0
13270,2024-02-09,2024-02-14,5,False,None,Email,35,0
13271,2024-02-10,2024-02-19,9,False,Unclear,Email,286,0
13272,2024-02-11,2024-02-21,10,False,Unclear,Unspecified,161,0
13273,2024-02-12,2024-02-18,6,False,Unclear,Email,191,0
13274,2024-02-13,2024-02-21,8,False,Unclear,Third-party,101,0
13275,2024-02-14,2024-02-19,5,False,Unclear,Third-party,262,0
13276,2024-02-15,2024-02-25,10,False,None,Third-party,198,0
13277,2024-02-16,2024-02-19,3,False,None,Email,178,0
13278,2024-02-17,2024-02-21,4,False,None,Third-party,293,0
13279,2024-02-18,2024-02-25,7,False,Unclear,Email,114,0
13280,2024-02-19,2024-02-25,6,False,None,Email,175,0
13281,2024-02-20,2024-02-24,4,False,None,Unspecified,192,0
13282,2024-02-21,2024-03-01,9,False,Unclear,Third-party,197,0
13283,2024-02-22,2024-02-28,6,True,Unclear,Unspecified,69,0
13284,2024-02-23,2024-02-29,6,False,Unclear,Unspecified,5,0
